0,白骑士认证失败,1.0
1,绑定银行卡失败,0.9528763315065514
2,白骑士认证失败是什么意思,0.9515981915619076
3,为何提示用户未实名认证,0.9450529695051043
4,为何提示交易密码验证失败,0.9438539769914107
5,平台方手机号变更导致我行无法直接开据结清证明问题,0.9438094845731141
6,新网银行能否绑定云闪付,0.9429818386334047
7,新网银行存款是否受保障,0.9410810948316545
8,车贷能否绑定他人银行卡,0.9403129539270293
9,为何提示支付平台受发卡行资金用途限制拒绝交易,0.9393976095564199
10,贷款证明开据失败怎么办,0.9387194858586806
11,绑定银行卡产生费用吗,0.9378758790876847
12,为何申请好人贷后显示未获取额度,0.9377022192152219
13,新网银行视频认证的QQ号码是多少,0.9375452607620212
14,为何提示支付平台发卡行拒绝,0.9374864848987962
15,新网银行有实体卡片吗,0.9371439741486975
16,为何申请好人贷页面显示暂无资格,0.9370244558079723
17,如何修改实名认证手机号码,0.9369574147064933
18,手机获取验证码失败,0.9368269676699932
19,为何图文验证码输入正确却提示错误,0.9368033495016708
20,购买存款页面为何提示“额度不足，无法购买”,0.9367519217006902
21,随心存产品停售原因,0.9367077541942954
22,新网银行账户的交易记录如何查看,0.9366353525252435
23,新网银行存款产品为何暂停交易,0.9366264720431207
24,视频认证录制失败的原因是什么,0.9364694505258158
25,新网银行有信用卡吗,0.9363525094420969
26,为何结清证明显示日期与平台不符,0.9359510430803041
27,好人贷为什么提示“账户存在异常操作”,0.9358801929458171
28,为何人脸识别提示光线太足,0.9358439903674372
29,新网二类户为何无法转入/转出,0.9357910757927561
30,为何征信上有新网银行的贷款审批记录,0.9357573531708469
31,视频认证的步骤是什么,0.9352511170148177
32,好人卡绑定云闪付/微信等失败怎么办,0.935199448928851
33,新网银行二类户限额是多少,0.9348215640430645
34,非绑定银行卡可否与新网二类户转账,0.9346874038371327
35,为何之前绑定的银行卡不支持扣款了,0.9343307007577955
36,新网银行开户支持的证件有哪些,0.9343236705994369
37,更改银行卡预留手机号的方法,0.9342596575632114
38,客户表示还款成功,0.9342593996539342
39,为何征信上有新网银行上报的逾期,0.9340429251623947
40,为何提示支付平台银行卡未开通银联无卡认证支付,0.9336935785198047
41,为何好人贷还款时提示“交易处理中”,0.9336850213301213
42,如何查看手机号是否实名制,0.9336273789785323
43,为何提示支付平台持卡人信息有误,0.9335934453629042
44,车贷扣款支持的银行卡有哪些,0.9334764094973734
45,新网银行以何名义查询征信,0.9334017398753994
46,登录时的图文验证码是否区分大小写,0.9332753009400818
47,页面为何提示“开户失败”、“账户存在异常操作/账户异常”,0.9332357727311968
48,如何绑定银行卡,0.9331396174060297
49,实名认证审核时间,0.9327246891388361
50,挖财还款是否为新网银行代扣,0.9327180269028691
51,销户后为何还能解绑银行卡,0.9326961951663978
52,好人贷必须绑定银行卡使用吗,0.932574476369189
53,银行渠道维护是指什么,0.9324930604426637
54,借款到账后页面未更新借款状态,0.9324906448498842
55,好人贷只能通过绑定的银行卡还款吗,0.9324457188245726
56,转账到新网银行账户是否还款成功,0.9323194669427883
57,为何提示支付平台账户状态异常,0.932261616980516
58,结清证明印章无法查看,0.9321356101523527
59,为何无法提交好人贷申请资料,0.9320421997232435
60,新网银行存款属于理财产品吗,0.9317378193526205
61,车贷如何解绑银行卡,0.9317214558308801
62,新网银行有招聘吗,0.9316749447285936
63,58车金融客服电话是多少,0.9315897548855004
64,开据证明时为何需要实名认证,0.931577194650522
65,什么是银行卡预留手机号？,0.9315769091109756
66,转账时为何提示未面核,0.9314013875002579
67,为何提示该证件已被使用,0.931400983329683
68,什么是无卡支付及免密支付,0.9313713900802072
69,结清贷款后征信上是否会显示结清,0.931212164772031
70,实际申请金额与放款金额不一致可否取消车贷,0.931178651437783
71,为何提示支付平台账户余额不足,0.9311616339395112
72,为何征信上的放款日期与实际借款日期不一致,0.9311477673446273
73,收款卡发卡行拒绝放款失败什么意思？,0.9310918110445146
74,车贷合同为何无法查看,0.9310859982091152
75,为什么拍照认证时总是不成功或显示系统崩溃,0.9310704468951295
76,结清证明的发送方式有哪些,0.9307099217014343
77,线上开据证明为何和征信金额不符,0.9304576593402868
78,存管查询为何提示用户不存在或者信息有误,0.9304548670499083
79,新网银行扣款通道是什么,0.9303698118535735
80,如何查看银行卡管理列表,0.9303553647783763
81,实名认证是否查询征信,0.9302041809285255
82,可绑定银行卡数量上限,0.9301726870074799
83,什么是风控审核中,0.9301640940333709
84,新网二类户转入/转出有时间限制吗,0.9300978993552517
85,好人贷授信首页显示利率是否为固定利率,0.9300758084183056
86,好人贷账户是否为新网银行二类户？,0.9300025352989579
87,车贷申请多久可以放款,0.9299690952913519
88,为何存管查询提示没有密码,0.9299628530794005
89,转账到新网银行如何操作,0.9299044627662777
90,系统升级会影响扣款吗,0.929790646186054
91,为何重置密码后仍提示密码错误,0.9297341135891748
92,实名认证失败的原因是什么,0.9297269594058625
93,为何提示支付平台该客户无默认扣款卡，交易没有发给统一支付,0.9297226387451265
94,如何查询好人贷申请的授信结果,0.929604051832768
95,为何页面出现多个新网银行账户,0.929536060795955
96,为何申请好人贷无结果,0.9295204887084684
97,如何解约快捷支付？,0.9295114278147154
98,更换银行卡会影响自动扣款吗,0.9294810654878062
99,为何收到新网银行逾期提醒短信,0.9291580273390789
100,好人贷申请是否查询芝麻信用,0.9289470554937133
101,平台还款信息为何与新网银行不一致,0.9289449394069362
102,新网银行账户可以设置为好人贷借/还款账户吗,0.9289360316121944
103,支持绑定的银行卡类型有哪些,0.9288939654053108
104,为何提示支付平台交易金额超限,0.9287990284448675
105,如何购买新网银行存款产品,0.9287747001038326
106,新网银行存款类产品有哪些,0.9285827949617158
107,为何提示不具备开具资格,0.928548361541094
108,如何激活新网二类户,0.9285324242935479
109,黑户/白户是否可以申请好人贷,0.9285272803542837
110,获取验证码次数超限怎么办,0.9284208332068119
111,线上是否可开据征信版结清证明,0.9283954347850838
112,房产保证金是什么,0.9283951843833559
113,如何查看优惠券的使用情况,0.9282136031907512
114,好人贷注册手机号无法使用,0.9281004766285867
115,手持身份证拍照的注意事项,0.9280264604033707
116,如何查询转账到新网银行的记录,0.9280060284624124
117,为何提示支付平台暂不支持的银行或限额,0.9279893668267309
118,新网诺诺发票贷如何申请,0.9279625234870265
119,新网银行有企业贷款吗？,0.9279523962876057
120,优信扣款成功后为何显示待还款,0.9278170367160854
121,如何查看委托支付协议,0.9276452354864044
122,线上开据证明有次数限制吗,0.9275686423594194
123,修改手机号后是否需要重置登录密码,0.9275660970203229
124,新网银行以什么名义放款,0.9275548291298535
125,为何征信上有新网上报的贷款记录,0.9275301794764788
126,新网银行发送的短信验证码的有效时长？,0.9275250271394948
127,好人贷只能使用微信登录吗？,0.9274594002696794
128,还款银行卡是否需要开通银联在线支付业务,0.9273500741780415
129,银行卡是二类户影响扣款吗,0.9272696971804745
130,可否取消银行卡限额,0.9272332873900317
131,新网银行二类户如何转入/转出,0.9271799853897392
132,随心存如何修改交易密码,0.9271532304254696
133,定期存款操作的渠道有哪些,0.9271235640015598
134,银联在线支付是什么,0.9270663651278482
135,借款成功会有短信等提醒吗,0.9270626020762569
136,诺诺发票贷的利率是多少,0.9270430806410879
137,好人贷注册手机号与银行卡预留手机号是否需要一致？,0.9269925340903004
138,转入新网银行使用的密码是交易密码还是银行卡密码,0.926980937203875
139,合同为何无法打开,0.9269699541428443
140,输入身份证号码时，为何无法输入字母,0.92696866625463
141,为何提示支付平台当日交易次数超限,0.9267481829573571
142,新网银行有哪些活动,0.9267336249259264
143,贷款结清之后能否删除贷款记录,0.9267044216725219
144,新网银行自动扣款次数,0.9266508759524317
145,再次申请好人贷会查询征信吗,0.9265529440769981
146,为何提示支付平台渠道不支持的银行,0.9265330228624363
147,存管账户充值限额,0.9265082393804606
148,线下转账如何填写新网银行开户信息,0.9264345143365535
149,如何获取线上核身链接,0.9263894537981482
150,如何查询是否开通银联在线支付,0.9263646116758014
151,我行放款的其他平台借款会上报征信吗,0.9262758743925177
152,银行卡开通银联在线支付后是否可正常还款,0.9262683677558721
153,为何提示系统异常,0.9262015364231934
154,好人贷被拒后为何没有下次开放时间,0.9261965190101132
155,为何存管信息与平台显示不一致,0.9261173355714267
156,存款产品如何重置交易密码,0.9260041907950324
157,为何提示支付平台其他错误,0.9259669035651586
158,如何查看开户结果,0.9259543925357555
159,还款后页面显示等待中,0.9258248352467652
160,为何提示缺少必要参数,0.9257877028777611
161,当期账单支持再分期吗,0.9257069579066097
162,手机号无法使用为什么,0.9256892497241278
163,节假日可以操作各类存款吗,0.9256794359600891
164,申请好人贷后，可否更改授信结果,0.9256159145418615
165,如何查看随心存购买情况,0.9255570731460099
166,如何换绑银行卡,0.9255056658477243
167,进入随心存为何提示手机号码不一致,0.9254577793977418
168,如何解绑银行卡,0.9253666219270915
169,如何更换借款收款银行卡,0.925248083989164
170,好人贷借款合同有效期是多久,0.9252105507901203
171,为何无法申请好人贷,0.9252100068373891
172,好人贷额度为什么变低了,0.9251260202829014
173,新网二类户上的资金是否计息,0.9250950343332327
174,人工是否可操作扣款,0.925018459528362
175,为什么收到美利车金融的短信,0.925001380546715
176,新网银行账户可以在哪些地方使用,0.9249985382482561
177,开具结清证明时为何无法登录,0.924871330810689
178,注册手机号更换成功后何时可以正常使用,0.9248353283353083
179,开据证明时为何提示账户存在异常,0.9248212556584704
180,为何无法销户,0.9247406593255342
181,验证码发送至什么手机号,0.9246330707402018
182,如何修改存管账户预留手机号码,0.9245268626088781
183,审核电话内容是什么,0.9243924002868429
184,还款金额超银行卡限额怎么办,0.9242064637127763
185,如何更改其他平台的注册手机号码,0.9241972628125873
186,是否需要使用本人手机操作好人贷,0.9241577508300005
187,为何提示支付平台支取金额超过可用余额,0.9240795085550768
188,如何取消征信查询及使用授权书,0.9240265171631342
189,客服能否看到客户申请好人贷的信息,0.9240128548262212
190,季得利的操作渠道有哪些,0.9239306863221614
191,如何查询其他平台扣款银行卡,0.9238877400642835
192,结清证明会展示哪些信息,0.9236582086539675
193,申请好人贷后为何页面显示仍可提交申请,0.9236331237840059
194,能否开具非恶意逾期证明,0.9236292103631867
195,如何确保还款日当天会扣款成功,0.9236262087144957
196,好人贷是否支持归还逾期部分账单,0.9236109089729181
197,好人贷能否绑定他人银行卡,0.9235583867658528
198,滴水贷客服电话是多少,0.9235231564895686
199,上传身份证时需填写的内容是什么,0.9234971620955557
200,新网银行二类户与好人贷是否为同一个手机号码,0.9234964831315565
201,为什么好人贷第一期还款金额与之后不一致,0.9234871148930474
202,借款失败怎么办,0.923469180599152
203,新网银行是否上市,0.9234596191914156
204,如何冻结新网银行账户,0.9234175638052113
205,新网银行的官网地址是什么,0.9233960669746897
206,联系新网银行客服有哪几种方式,0.9233602754774463
207,在哪个平台操作提现,0.9233236956893884
208,车贷如何修改注册手机号码,0.923305965238815
209,手机号归属地与定位地不一致是否有影响,0.9232675151749384
210,名下所有卡被冻结后如何还款,0.9232480494882077
211,新网账户绑定微信/支付宝后支持提现或充值吗,0.9232317712142772
212,好人贷手动还款时为何提示批次执行中,0.9232132960195601
213,获取额度后多久可发起借款,0.9232119077466218
214,如何关注新网银行公众号,0.9232100972207877
215,企业邮箱验证码可否重新获取,0.9231224925701189
216,为什么提示用户不存在,0.9230216031734549
217,好人贷额度是否循环使用,0.9230166317253422
218,新网二类户转入/转出收取手续费吗,0.922906703505053
219,为何提示还款存在差错,0.9229014596383538
220,为何提示还款卡不存在,0.922840184712835
221,操作好人贷是否需要开启定位,0.9228355360890053
222,随心存可以在我行公众号查询/操作吗,0.922797191897484
223,如何修改新网随心存注册号码,0.9227815894269299
224,如何查询账户是否冻结,0.9227765496498632
225,如何查询合作平台贷款是否结清,0.9226859266796865
226,如何设置存管支付密码,0.9225951955597185
227,好人贷申请必须使用身份证原件吗,0.9225677562149026
228,为何收到新网银行还款短信,0.92256473516368
229,为什么提前还款显示联合贷批次执行中？,0.9225565798841494
230,随心存操作渠道有哪些,0.9225480419021538
231,如何查看好人贷相关协议/合同？,0.9224780403036528
232,新网银行公众号如何取消关注,0.9224759154573376
233,新网银行自动扣款时间,0.9224729626286606
234,新网银行账户是什么,0.9224683877956887
235,车贷支持手动还款吗,0.9224416087902487
236,银联在线支付如何开通,0.9224375254601794
237,新网银行人工客服电话是多少,0.9222400059873874
238,什么是活体检测,0.9222386563220114
239,修改手机号码/微信号是否会影响自动扣款,0.9222344178379178
240,存款需要先开立银行账户吗,0.9221906881319236
241,好人贷申请成功会有短信通知吗,0.9221849985088689
242,贷款证明的电子章是否具有法律效应,0.9220857860786201
243,为何提示支付平台不允许持卡人进行的交易,0.9220461447455572
244,申请好人贷有区域或者号段等限制吗,0.9220344171165793
245,客户咨询其他平台催收问题,0.9220299110773269
246,新网银行的活期利率是多少,0.9220208670548101
247,借款时选错收款账户怎么办？,0.921916737241638
248,为何提示支付平台签约关系不存在,0.9219058898554574
249,消费凭证有效期是多久,0.9218038711807681
250,实名认证为什么不符,0.9217596805549502
251,线上转入新网银行账户到账时间是多久,0.9217066850297875
252,好人贷支持在国外发起借款吗,0.9217010667316853
253,好人贷利率为什么调高了,0.9216992637397968
254,为何按期还款只能选择部分贷款期限,0.9216485504929034
255,客户表示有合作意向,0.9215990716330593
256,绑卡时页面上的银行卡预留手机号码可以修改吗,0.9215611445665075
257,新网银行合作平台有哪些,0.9214456866747345
258,企业邮箱为何验证不了,0.9214056015567371
259,页面为何无法打开,0.9213550985104504
260,美团客服热线是多少,0.9212953120426822
261,注册手机号及微信号需要实名制吗,0.9212907887540652
262,好人贷支持微信/支付宝扣款吗,0.9211988233868057
263,好人贷为什么无法借款,0.9211672210145292
264,申请好人贷需要下载APP吗？,0.9211635368639782
265,为什么银行还款存在限额？,0.9211209241593031
266,银行卡还款限额是多少,0.9211186015758278
267,交易密码无法设置,0.9210704981756115
268,如何增加银行卡,0.9210305908129203
269,新网银行合作的存管平台有哪些,0.9209216813584357
270,存款页面是否会显示每日收益,0.9208767720448005
271,存款产品如何修改手机号,0.9208492919113319
272,新网银行人工客服电话打不通,0.9207791924645219
273,微信/支付宝等可否与新网银行账户互相绑定,0.9207762170380618
274,客户要求发送相关模板,0.9207359903939829
275,车贷合同如何查看,0.9206609447864872
276,页面为什么异常跳转,0.9205278597496966
277,结清贷款后什么时候可以开据结清证明,0.9204682214304601
278,结清证明开据时间是多久,0.9204500530427797
279,京东存款如何修改注册手机号码,0.9204196943373041
280,哪些渠道可以购买京东存款产品？,0.9203869831118929
281,随心存如何查看收益情况,0.9202161401682643
282,好人贷额度必须一次性借完吗,0.9202086741647888
283,借款合同是否有展示提前还款会收取违约金的情况,0.9200894215838912
284,无法提供消费凭证可以取消贷款吗,0.9200121504261614
285,为什么收到提额短信但额度未提升,0.9200112885150804
286,新网银行三类户是什么,0.920005397192286
287,销户后是否上征信,0.9199383581747912
288,好人贷申请是否可以使用临时身份证,0.9199035184445105
289,如何录制活体检测,0.9198228964760178
290,为何同时收到了还款成功和失败的短信,0.919587358218484
291,如何知晓已注销成功,0.9195191834887748
292,银行卡挂失会影响自动扣款吗,0.9195064758165773
293,好人贷需要面签吗,0.9194242428748275
294,使用优惠券后提前还款利息如何计算,0.9194048466077609
295,申请好人贷工作信息如何填写,0.9193900284766242
296,通过本人微信找回密码是指什么,0.9192648144087192
297,存款产品是否保本保息,0.9192357543299575
298,提前支取时为何显示存入,0.9191722682818729
299,查询结清证明申请是否已提交,0.919154393600039
300,征信报告是什么样的,0.9191159931853387
301,查询车贷的注册手机号码是什么,0.9190251580739457
302,新网银行有几个网点,0.9189564070175521
303,申请诺诺发票贷需要什么条件,0.9188841536955523
304,银行转账未到账怎么办,0.9188310883841052
305,好人贷不借款会产生利息或费用吗,0.9188077359484808
306,企业邮箱格式是什么,0.9187944481440876
307,好人贷借款时还会审核吗,0.9187827661524529
308,未正常还款我行会进行催收吗,0.9186712114275326
309,周得利计息规则,0.9185254094006144
310,如何退出微信公众号,0.9184786802197139
311,目前支持的银行有哪些,0.9184075667322421
312,存管密码被锁定怎么办,0.9184070385631337
313,提前支取有限制吗,0.918357892482344
314,新网银行有哪些产品可以提额,0.9182638934520243
315,为什么无法注册,0.9182504032312689
316,车贷如何更换还款银行卡,0.918146308731665
317,我行对客邮箱是多少,0.9181355142983819
318,好人贷审核不通过对个人有什么影响,0.9180981188387957
319,好人贷为什么无法登录,0.9180266787127763
320,他行渠道汇入新网账户的到账时间是多久,0.9180247769300153
321,车贷可以修改还款日吗,0.9179519217762386
